,x,y,avgE,stdE,avgFx,avgFy,stdFx,stdFy,loss,type,generation,E_1,E_2,E_3,E_4,E_5,Fx_1,Fx_2,Fx_3,Fx_4,Fx_5,Fy_1,Fy_2,Fy_3,Fy_4,Fy_5
4659,0.22073579,-0.092307694,1.6503108,1.6656828,-1.9501336,0.9647001,5.98695,1.7865602,8.07723,contour,2,1.8538967,2.7528358,1.8001304,3.0150313,-1.1703378,-2.647415,-6.42154,-0.44904935,-7.6633754,7.430711,2.150145,-0.0539335,3.492839,0.0054614097,-0.7710085
4660,0.24481605,-0.092307694,1.6908089,1.8097757,-1.4091623,1.0427258,6.225138,1.933294,8.721135,contour,2,1.9133538,2.9020314,1.8005793,3.1973364,-1.3592567,-2.2962193,-5.950709,0.4177243,-7.475107,8.258496,2.368412,-0.058927417,3.7483912,0.006376907,-0.8506245
4661,0.2688963,-0.092307694,1.7179413,1.9590201,-0.83872527,1.1196353,6.4402504,2.0800648,9.350364,contour,2,1.9647479,3.038323,1.7797265,3.3749013,-1.5679944,-1.9778965,-5.3423715,1.3201215,-7.269781,9.076297,2.5809708,-0.06793623,4.0058846,0.007367015,-0.9281128
4662,0.2929766,-0.092307694,1.7309084,2.1126833,-0.2314909,1.1943854,6.627051,2.225923,9.951038,contour,2,2.0088792,3.1578627,1.73674,3.5473135,-1.7962587,-1.6929547,-4.552265,2.255101,-7.0468946,9.87956,2.7865884,-0.084479526,4.2632756,0.008503035,-1.0019596
4663,0.31705686,-0.092307694,1.7287487,2.269857,0.41766587,1.2663435,6.7851353,2.3701522,10.522265,contour,2,2.0465446,3.2558112,1.6709005,3.7141368,-2.043643,-1.440809,-3.5453522,3.2170448,-6.805967,10.663418,2.9849148,-0.1114928,4.518896,0.009883106,-1.0704876
4664,0.3411371,-0.092307694,1.710475,2.429549,1.1056678,1.3357893,6.9231477,2.5119646,11.089133,contour,2,2.0785217,3.3268685,1.5816652,3.8749418,-2.3096168,-1.2202327,-2.323822,4.1962976,-6.546561,11.422649,3.1762524,-0.14882337,4.7717476,0.011637226,-1.1318655
4665,0.3652174,-0.092307694,1.6753185,2.5909455,1.8158963,1.4044032,7.057863,2.6501443,11.702021,contour,2,2.1055534,3.3665118,1.4687791,4.029274,-2.5935206,-1.0297043,-0.9528543,5.1786785,-6.268295,12.151656,3.3613677,-0.19084162,5.021679,0.013933107,-1.1841218
4666,0.38929766,-0.092307694,1.6230726,2.7536418,2.5198693,1.4750825,7.204382,2.7829828,12.409856,contour,2,2.1283407,3.372522,1.3323746,4.176674,-2.894557,-0.86767226,0.44712505,6.1463146,-5.970873,12.84445,3.541324,-0.22701707,5.2692976,0.016980141,-1.2251695
4667,0.41337794,-0.092307694,1.5542529,2.9177403,3.1877797,1.5509473,7.365353,2.9088154,13.227627,contour,2,2.147558,3.3457627,1.1730415,4.3166776,-3.2117748,-0.7327241,1.7511256,7.079933,-5.6540976,13.494652,3.7173734,-0.24646644,5.515642,0.021042928,-1.2528584
4668,0.4374582,-0.092307694,1.4700012,3.0836344,3.7997787,1.6342227,7.530983,3.0266912,14.131771,contour,2,2.1638389,3.2895854,0.9918183,4.4488215,-3.5440688,-0.62370616,2.8833158,7.9617033,-5.3179126,14.09549,3.890862,-0.24294461,5.761777,0.02644299,-1.2650214
4669,0.46153846,-0.092307694,1.3717582,3.2517207,4.3490806,1.7258984,7.68742,3.1365364,15.081141,contour,2,2.1777973,3.2083993,0.79013443,4.5726366,-3.8901691,-0.5397898,3.8302505,8.777539,-4.962436,14.639847,4.063185,-0.21613514,6.0084333,0.033574507,-1.2595624
4670,0.48561874,-0.092307694,1.2610338,3.422149,4.837579,1.8260975,7.8232493,3.2387815,16.035875,contour,2,2.190032,3.1063976,0.5696938,4.687664,-4.2486205,-0.480519,4.618088,9.518049,-4.588009,15.120285,4.2357416,-0.16949208,6.255865,0.042906582,-1.2345339
4671,0.509699,-0.092307694,1.1392286,3.5947688,5.2700777,1.9346266,7.930953,3.3339498,16.963575,contour,2,2.2011364,2.9869647,0.33238578,4.7934504,-4.6177964,-0.44583052,5.284268,10.178116,-4.195245,15.52909,4.40992,-0.10747675,6.503912,0.055000246,-1.1882274
4672,0.53377926,-0.092307694,1.0076377,3.7691312,5.650721,2.0513275,8.00597,3.4224348,17.837936,contour,2,2.2117045,2.8526218,0.08017341,4.889568,-4.9958706,-0.43607602,5.8609095,10.755608,-3.7851071,15.858283,4.587077,-0.033872627,6.7521744,0.070515424,-1.1192552
4673,0.55785954,-0.092307694,0.86748487,3.9445827,5.9816084,2.176231,8.045439,3.5045161,18.635916,contour,2,2.222344,2.7052412,-0.18494156,4.9756155,-5.3808336,-0.452028,6.3696456,11.249798,-3.358976,16.099602,4.7685394,0.048797175,7.000213,0.09022522,-1.026621
4674,0.5819398,-0.092307694,0.7199604,4.1202817,6.262639,2.3095741,8.047427,3.5804012,19.335934,contour,2,2.2336903,2.5463028,-0.46095055,5.051224,-5.770465,-0.49490988,6.8223133,11.660076,-2.9187403,16.244448,4.9556017,0.13928118,7.2477245,0.115023345,-0.9097581
4675,0.6060201,-0.092307694,0.5662886,4.295297,6.4917326,2.451793,8.010436,3.6503067,19.916683,contour,2,2.246409,2.37709,-0.7458141,5.116089,-6.1623297,-0.56641,7.223299,11.98495,-2.4669065,16.283726,5.149514,0.23741502,7.4946356,0.14594066,-0.76854205
4676,0.6301003,-0.092307694,0.40776426,4.468596,6.665099,2.6034856,7.933164,3.7144718,20.356781,contour,2,2.2612147,2.1988444,-1.0374424,5.1699657,-6.55377,-0.66870284,7.5717983,12.221433,-2.0067015,16.207672,5.351494,0.34393525,7.7411437,0.18415135,-0.60329163
4677,0.6541806,-0.092307694,0.2457817,4.639064,6.777388,2.7653995,7.8143525,3.7731779,20.634817,contour,2,2.2788835,2.0128832,-1.333655,5.212699,-6.941887,-0.804512,7.86343,12.364655,-1.5421824,16.005562,5.562716,0.46031654,7.987716,0.23097268,-0.4147253
4678,0.67826086,-0.092307694,0.08190336,4.80552,6.8217416,2.9383905,7.652738,3.8266973,20.729694,contour,2,2.3002572,1.820651,-1.6321265,5.2442427,-7.3234987,-0.97713554,8.09127,12.407608,-1.0783839,15.665354,5.7843018,0.58863264,8.235048,0.28788075,-0.20391405
4679,0.70234114,-0.092307694,-0.08214302,4.966703,6.7897444,3.123401,7.446995,3.8752759,20.62155,contour,2,2.3262696,1.6237843,-1.9303343,5.2646894,-7.695121,-1.1905258,8.246452,12.340949,-0.6214044,15.173265,6.017313,0.7314061,8.484004,0.35648316,0.027796239
4680,0.7264214,-0.092307694,-0.24440117,5.12127,6.6713247,3.3214252,7.1958447,3.919095,20.293398,contour,2,2.3579571,1.4241633,-2.2255006,5.274284,-8.052905,-1.4493599,8.318426,12.152798,-0.17848995,14.513238,6.262729,0.89146614,8.7355585,0.438496,0.27887374
4681,0.7505017,-0.092307694,-0.4026491,5.2677894,6.454547,3.533451,6.898178,3.958243,19.733316,contour,2,2.3964806,1.2239292,-2.5145283,5.273467,-8.392588,-1.75915,8.29507,11.828502,0.24191368,13.66641,6.5214353,1.0717566,8.990683,0.53568447,0.54769063
4682,0.77458197,-0.092307694,-0.55435485,5.404676,6.125466,3.760387,6.553531,3.9927046,18.938429,contour,2,2.4431388,1.0255442,-2.7939343,5.26289,-8.709409,-2.1263423,8.162594,11.350346,0.63022316,12.610505,6.7941675,1.2751743,9.250252,0.6497408,0.83260345
4683,0.7986622,-0.092307694,-0.6966225,5.5302143,5.667872,4.002968,6.1629577,4.022386,17.92041,contour,2,2.4994066,0.8318156,-3.0597632,5.2434587,-8.998029,-2.5584812,7.905382,10.697262,0.9758569,11.319336,7.0814905,1.5043606,9.514904,0.7820974,1.1319823
4684,0.82274246,-0.092307694,-0.82614136,5.6424937,5.063147,4.2615967,5.730907,4.0471587,16.713688,contour,2,2.566949,0.6459595,-3.3075163,5.216325,-9.252422,-3.0643673,7.505702,9.844462,1.2675352,9.762398,7.383729,1.7615244,9.784897,0.9336327,1.4442011
4685,0.84682274,-0.092307694,-0.9391185,5.7393847,4.2900987,4.5361886,5.2689204,4.0669403,15.386428,contour,2,2.6476622,0.47164187,-3.5320454,5.182937,-9.465779,-3.6542478,6.943337,8.763131,1.4935832,7.904685,7.7009034,2.048246,10.05992,1.104281,1.7675914
4686,0.870903,-0.092307694,-1.0312105,5.8184686,3.32481,4.825964,4.8027816,4.0817842,14.054367,contour,2,2.743709,0.31305456,-3.7274551,5.1450157,-9.630388,-4.340069,6.1951537,7.4201565,1.6420033,5.706805,8.032656,2.3652894,10.338907,1.2925982,2.1003711
4687,0.8949833,-0.092307694,-1.0974829,5.877057,2.1402936,5.1293135,4.3850045,4.091914,12.8955345,contour,2,2.857563,0.17498477,-3.8870034,5.1045895,-9.737547,-5.1357384,5.234577,5.777976,1.6992172,3.1254363,8.378147,2.7124271,10.619808,1.4955528,2.440631
4688,0.91906357,-0.092307694,-1.1322845,5.9121385,0.70569545,5.4437604,4.1101294,4.097638,12.159577,contour,2,2.9920592,0.06290364,-4.002988,5.0640655,-9.77746,-6.0574284,4.0310683,3.7946353,1.6457219,0.11448302,8.735966,3.0882368,10.899405,1.7088854,2.786305
4689,0.9431438,-0.092307694,-1.1291746,5.9204383,-1.0152702,5.766134,4.11082,4.099021,12.158152,contour,2,3.1504536,-0.016925216,-4.0666485,5.02649,-9.73923,-7.123907,2.5495782,1.4243321,1.446664,-3.3730211,9.103979,3.4899356,11.17314,1.9284323,3.135182
4690,0.96722406,-0.092307694,-1.0807434,5.89859,-3.066246,6.0928583,4.49643,4.0954013,13.216213,contour,2,3.3364859,-0.0573349,-4.0680876,4.996055,-9.61083,-8.356944,0.75008315,-1.3816613,1.0390918,-7.3818016,9.479229,3.9132226,11.435007,2.1519501,3.484877
4691,0.99130434,-0.092307694,-0.9784424,5.84335,-5.4984865,6.420043,5.273834,4.085115,15.577917,contour,2,3.5544667,-0.050135136,-3.996212,4.9788995,-9.379227,-9.78165,-1.412627,-4.672986,0.32478988,-11.9499655,9.857796,4.3521514,11.677583,2.379912,3.8327768
4692,1.0153847,-0.092307694,-0.8124218,5.751917,-8.367316,6.743129,6.3603706,4.0658464,19.296482,contour,2,3.8093462,0.014015853,-3.8387532,4.9838753,-9.030611,-11.426859,-3.9888678,-8.497297,-0.8204668,-17.103092,10.23465,4.799076,11.892166,2.6138363,4.175907
4693,1.0394648,-0.092307694,-0.57154006,5.622108,-11.724775,7.056263,7.654102,4.035454,24.160198,contour,2,4.106823,0.14572644,-3.582366,5.02289,-8.550781,-13.325382,-7.0330906,-12.895802,-2.522307,-22.8473,10.603552,5.244691,12.069136,2.8531573,4.510777
4694,1.0635451,-0.092307694,-0.24350128,5.4525576,-15.611647,7.3520265,9.069972,3.9927168,29.67819,contour,2,4.453432,0.3569464,-3.2128408,5.1106434,-7.9256907,-15.514175,-10.602117,-17.89753,-4.8824425,-29.161983,10.956949,5.67819,12.198518,3.0932672,4.833217
4695,1.0876254,-0.092307694,0.18476601,5.242749,-20.051311,7.621653,10.539762,3.937544,35.115753,contour,2,4.8566504,0.6609907,-2.715485,5.263845,-7.1421676,-18.034128,-14.751503,-23.512058,-7.9655614,-35.9933,11.285965,6.087549,12.270754,3.325718,5.1382775
4696,1.1117057,-0.092307694,0.7266445,4.9932084,-25.046347,7.855606,12.001068,3.870826,39.57804,contour,2,5.324978,1.0724423,-2.075699,5.5003057,-6.1888037,-20.929493,-19.530111,-29.72175,-11.799786,-43.25057,11.580412,6.459983,12.277591,3.539764,5.4202814
4697,1.1357859,-0.092307694,1.395318,4.705679,-30.576757,8.044347,13.388662,3.7941208,42.1671,contour,2,5.8680124,1.6069028,-1.279695,5.8381433,-5.05678,-24.24659,-24.972183,-36.474915,-16.382626,-50.807465,11.828962,6.7825603,12.213053,3.7240186,5.673131
4698,1.1598662,-0.092307694,2.2031927,4.383357,-36.598927,8.179033,14.6322365,3.7092857,42.213535,contour,2,6.496465,2.2805312,-0.31539702,6.295086,-3.7407212,-28.031559,-31.087643,-43.681442,-21.68504,-58.50896,12.01943,7.042945,12.074231,3.8677025,5.8908606
4699,1.1839465,-0.092307694,3.1613574,4.030996,-43.045704,8.252246,15.660244,3.618066,39.512753,contour,2,7.22213,3.1093163,0.8266538,6.88785,-2.2391639,-32.327026,-37.851257,-51.213898,-27.65178,-66.18459,12.139293,7.230265,11.861761,3.9615395,6.0683727
4700,-1.2,-0.068227425,2.8556762,0.23112485,30.007793,-0.025803376,2.1325862,0.21877275,0.74725217,contour,2,2.5124207,2.8269815,2.9171019,2.864265,3.1576257,27.237297,29.469233,30.383732,29.773926,33.174797,-0.23259163,-0.03404264,0.041305006,-0.20988771,0.30620158
4701,-1.1759198,-0.068227425,2.145508,0.18442585,28.958904,-0.03009739,1.8120978,0.18414848,0.6217519,contour,2,1.8642635,2.1281033,2.19869,2.1594038,2.3770874,26.57895,28.557758,29.269672,28.751503,31.63661,-0.19782266,-0.019801557,0.015615627,-0.19680949,0.24833834
4702,-1.1518395,-0.068227425,1.461849,0.14555198,27.804241,-0.03268938,1.4980935,0.15176965,0.48717633,contour,2,1.2332463,1.4525571,1.508229,1.4804626,1.6347648,25.81084,27.529606,28.059944,27.619196,30.001612,-0.16186473,-0.0058065206,-0.008947864,-0.18193759,0.19510794
4703,-1.1277592,-0.068227425,0.80737245,0.11429903,26.534046,-0.033529557,1.1970831,0.12278106,0.3546618,contour,2,0.6222185,0.80331135,0.848156,0.83019626,0.93297124,24.915646,26.371187,26.744247,26.368755,28.270369,-0.12530655,0.0076119304,-0.031744927,-0.16561176,0.14740348
4704,-1.103679,-0.068227425,0.18494792,0.09027268,25.140455,-0.032638073,0.91651577,0.098657236,0.23570411,contour,2,0.03444898,0.18364477,0.22113442,0.21152315,0.2739929,23.876572,25.071167,25.313461,24.994286,26.446766,-0.088956416,0.020112455,-0.05206795,-0.14829344,0.10601723
4705,-1.0795987,-0.068227425,-0.40238124,0.07282498,23.619009,-0.030131724,0.6642471,0.08106788,0.13969444,contour,2,-0.5264174,-0.40293598,-0.36997724,-0.372528,-0.3400443,22.679218,23.622467,23.761189,23.493507,24.538622,-0.053832978,0.0313455,-0.069171295,-0.13054797,0.071554184
4706,-1.0555184,-0.068227425,-0.951533,0.061016917,21.970272,-0.02623639,0.44798255,0.071070135,0.071633264,contour,2,-1.0564426,-0.9528246,-0.9222264,-0.91893816,-0.90722036,21.314062,22.02449,22.085709,21.868977,22.558147,-0.021131337,0.04098229,-0.082343966,-0.11301705,0.04433024
4707,-1.0314381,-0.068227425,-1.4595187,0.053675793,20.201569,-0.021295214,0.27448836,0.06768659,0.03080385,contour,2,-1.5515523,-1.4625068,-1.4326906,-1.4248264,-1.4260027,19.779285,20.285126,20.29218,20.129288,20.521946,0.007867873,0.04872623,-0.090999365,-0.09636545,0.024294257
4708,-1.0073578,-0.068227425,-1.9236104,0.049562726,18.328136,-0.015744112,0.14959544,0.06788384,0.011412632,contour,2,-2.0077312,-1.9287715,-1.8986728,-1.8875737,-1.8952847,18.083588,18.42209,18.394512,18.289799,18.450657,0.031953305,0.054328695,-0.09477252,-0.081218794,0.010991931
4709,-0.9832776,-0.068227425,-2.3415546,0.0475467,16.373608,-0.010073523,0.080034636,0.06845396,0.005099446,contour,2,-2.4213393,-2.3489532,-2.3179286,-2.3050456,-2.3145015,16.248009,16.462994,16.416325,16.372742,16.367939,0.050174043,0.057599917,-0.093629345,-0.06808988,0.003581643
4710,-0.95919734,-0.068227425,-2.7117703,0.046701413,14.36913,-0.004777942,0.06374472,0.067390256,0.0042602224,contour,2,-2.7893882,-2.721154,-2.6889055,-2.675694,-2.6836834,14.306234,14.443647,14.390192,14.406494,14.29908,0.0620403,0.058412693,-0.08793491,-0.05732082,0.0009124279
4711,-0.93511707,-0.068227425,-3.0334697,0.04628082,12.351207,-0.00028985814,0.065682635,0.06395016,0.0044372045,contour,2,-3.1098378,-3.044413,-3.0108964,-2.9987369,-3.00347,12.302669,12.4050865,12.355067,12.4238615,12.269333,0.067664,0.056724764,-0.07845366,-0.04903975,0.0016562939
4712,-0.9110368,-0.068227425,-3.30681,0.0456904,10.358313,0.0030802018,0.069550924,0.058288284,0.004592299,contour,2,-3.381805,-3.318776,-3.2841892,-3.2741838,-3.2750869,10.288243,10.389439,10.3520355,10.459675,10.302145,0.06778589,0.052596927,-0.06628084,-0.04316011,0.004465103
4713,-0.8869565,-0.068227425,-3.5328267,0.044532996,8.4271965,0.005176461,0.08282734,0.05111107,0.005526879,contour,2,-3.6056547,-3.5452745,-3.510026,-3.5029025,-3.5002942,8.314719,8.435892,8.419607,8.547918,8.41782,0.06365253,0.04622169,-0.052687466,-0.03941202,0.008111596
4714,-0.86287624,-0.068227425,-3.7134185,0.042630363,6.5895166,0.00599436,0.105593584,0.04339782,0.007884039,contour,2,-3.7829518,-3.7258182,-3.6905048,-3.6865249,-3.6812875,6.4287977,6.577543,6.589671,6.719034,6.632496,0.05677723,0.03793508,-0.038945943,-0.037401944,0.0116119385
4715,-0.83879596,-0.068227425,-3.851129,0.03999342,4.869475,0.0056599313,0.12871313,0.036181852,0.011115483,contour,2,-3.9162729,-3.8630197,-3.8283942,-3.8273606,-3.8206072,4.6673384,4.8394337,4.884965,4.9978,4.9578304,0.048651382,0.028206453,-0.026158333,-0.036685303,0.014285564
4716,-0.81471574,-0.068227425,-3.9490082,0.036798544,3.282886,0.004380507,0.14449027,0.030373761,0.01382329,contour,2,-4.008932,-3.9599872,-3.9268818,-3.9282336,-3.9210086,3.0547314,3.2379894,3.3185983,3.4019992,3.4010866,0.04050818,0.01761569,-0.015152991,-0.03683424,0.015767932
4717,-0.79063547,-0.068227425,-4.010371,0.033306237,1.8373613,0.002406673,0.14916307,0.026549341,0.014735078,contour,2,-4.06468,-4.0201287,-3.9893637,-3.9922986,-3.9853806,1.6025553,1.7815837,1.8948331,1.9421906,1.9656435,0.033178814,0.006793812,-0.006433338,-0.037482932,0.015978098
4718,-0.7665552,-0.068227425,-4.0386324,0.02980925,0.53357005,-1.5018881e-05,0.14243054,0.024716089,0.013490578,contour,2,-4.087404,-4.0469656,-4.01926,-4.0228934,-4.016653,0.3111261,0.47165948,0.6110892,0.6222074,0.6517309,0.027064152,-0.0036340207,-0.00020563602,-0.038355887,0.015062213
4719,-0.7424749,-0.068227425,-4.03717,0.026580488,-0.633204,-0.002656112,0.12654231,0.024297696,0.010715386,contour,2,-4.0808897,-4.04399,-4.0198607,-4.0233727,-4.017728,-0.8278266,-0.69570863,-0.5399661,-0.5597409,-0.5428061,0.022192243,-0.013105243,0.0035675764,-0.039268687,0.013336778
4720,-0.71839464,-0.068227425,-4.0091743,0.023839252,-1.6712555,-0.0053297663,0.105679564,0.024509205,0.0075529334,contour,2,-4.04865,-4.0145435,-3.9942415,-3.9969945,-3.9914408,-1.8280786,-1.7283571,-1.5683943,-1.6097443,-1.6217253,0.018330812,-0.021164194,0.0050989985,-0.040116787,0.011205316
4721,-0.69431436,-0.068227425,-3.9576309,0.021743834,-2.5909295,-0.00788148,0.08575277,0.024737895,0.0050596087,contour,2,-3.9938297,-3.9617515,-3.9452226,-3.9468312,-3.9405189,-2.7060807,-2.6365995,-2.4854054,-2.5368018,-2.589794,0.015120037,-0.02748628,0.0047034025,-0.040855855,0.009116173
4722,-0.6702341,-0.068227425,-3.8852544,0.02038866,-3.403336,-0.010181581,0.07376497,0.024652012,0.0037870433,contour,2,-3.9191704,-3.888468,-3.875344,-3.8757217,-3.867563,-3.4785042,-3.4321036,-3.3022559,-3.3516,-3.452253,0.012196235,-0.031878747,0.0027535558,-0.041478872,0.007503748
4723,-0.64615387,-0.068227425,-3.7944977,0.019808125,-4.1193933,-0.01211313,0.07377069,0.024171561,0.0037050212,contour,2,-3.8270268,-3.797268,-3.7869017,-3.7862267,-3.775056,-4.1605535,-4.1269426,-4.029504,-4.065536,-4.2144547,0.009301797,-0.03427182,-0.00036007166,-0.041998476,0.0067641735
4724,-0.6220736,-0.068227425,-3.6875548,0.01997432,-4.749219,-0.013559517,0.08187646,0.023430718,0.004364637,contour,2,-3.7194195,-3.690426,-3.6819263,-3.6806402,-3.6653552,-4.7649145,-4.73295,-4.676662,-4.6899776,-4.881628,0.0063528866,-0.03470172,-0.004243374,-0.04243146,0.0072295666
4725,-0.5979933,-0.068227425,-3.566391,0.020767765,-5.3018193,-0.014393953,0.090960056,0.022754876,0.005163984,contour,2,-3.5980928,-3.5699492,-3.5622482,-3.5609865,-3.5406833,-5.301382,-5.2612543,-5.2520223,-5.2357674,-5.458699,0.0034675747,-0.03328435,-0.008502781,-0.0427932,0.00914681
4726,-0.57391304,-0.068227425,-3.4327736,0.022008345,-5.784971,-0.014477193,0.09621037,0.022605142,0.0055859294,contour,2,-3.4645905,-3.4375818,-3.4295058,-3.4290333,-3.4031463,-5.7770443,-5.722021,-5.762666,-5.71291,-5.950247,0.000954926,-0.03019154,-0.012736201,-0.043087035,0.012674689
4727,-0.54983276,-0.068227425,-3.288287,0.023483105,-6.205324,-0.013666524,0.09538374,0.023411416,0.00535944,contour,2,-3.3203144,-3.2948422,-3.2851841,-3.2863264,-3.2547631,-6.1968875,-6.124305,-6.2145777,-6.1304255,-6.3604565,-0.0007401705,-0.025634587,-0.016522586,-0.043311223,0.017878056
4728,-0.5257525,-0.068227425,-3.134377,0.024946272,-6.568553,-0.01181705,0.088431776,0.025360098,0.004559711,contour,2,-3.1665633,-3.1430383,-3.1306381,-3.1342049,-3.0974467,-6.564535,-6.476029,-6.612796,-6.4962835,-6.69316,-0.0011110306,-0.019847736,-0.01939845,-0.043449953,0.024726033
4729,-0.50167227,-0.068227425,-2.9723613,0.026142534,-6.8795843,-0.008794417,0.078983724,0.028306782,0.0036717972,contour,2,-3.004557,-2.983306,-2.9671054,-2.9738212,-2.9330144,-6.883051,-6.784015,-6.9615946,-6.81743,-6.9518576,0.00032866,-0.013073802,-0.020837903,-0.043487057,0.033098936
4730,-0.47759196,-0.068227425,-2.8034387,0.02684728,-7.1427636,-0.004485232,0.07864307,0.031896904,0.0036317322,contour,2,-2.835441,-2.8166199,-2.7957315,-2.8061826,-2.763208,-7.155485,-7.054061,-7.2646704,-7.099844,-7.13978,0.003982678,-0.0055631697,-0.020233393,-0.04339868,0.042787194
4731,-0.45351171,-0.068227425,-2.6287117,0.026846971,-7.362002,0.0012068667,0.10347367,0.035750527,0.0058359266,contour,2,-2.6602876,-2.6438413,-2.6175761,-2.6321597,-2.5897026,-7.385171,-7.2910376,-7.525278,-7.3486176,-7.259937,0.0101406425,0.0024423897,-0.016886234,-0.043164074,0.053504586
4732,-0.42943144,-0.068227425,-2.449204,0.026039599,-7.5408616,0.008357404,0.15562746,0.039573032,0.012113407,contour,2,-2.480083,-2.4657135,-2.433631,-2.452507,-2.4140842,-7.5757623,-7.499002,-7.746352,-7.568058,-7.3151584,0.018967062,0.010702178,-0.010007679,-0.042763576,0.06489134
4733,-0.40535116,-0.068227425,-2.2658398,0.024551103,-7.682566,0.017025206,0.22930197,0.04324245,0.0246575,contour,2,-2.2957182,-2.2828915,-2.2448044,-2.2678843,-2.2378986,-7.7310886,-7.681301,-7.93055,-7.761773,-7.308153,0.030522346,0.018986076,0.0012691021,-0.042178825,0.07652652
4734,-0.38127092,-0.068227425,-2.0794816,0.023063976,-7.7900147,0.027252693,0.32103607,0.04688269,0.04592425,contour,2,-2.108002,-2.095963,-2.0519662,-2.0788784,-2.062603,-7.8549066,-7.8406734,-8.080244,-7.9327707,-7.241506,0.044792682,0.027075037,0.017859519,-0.041400984,0.08793956
4735,-0.35719064,-0.068227425,-1.8909248,0.023325574,-7.865747,0.039072894,0.42928421,0.050988153,0.07851737,contour,2,-1.917648,-1.905446,-1.8559173,-1.8859997,-1.8896034,-7.950666,-7.9793563,-8.197474,-8.083535,-7.117727,0.061714828,0.034762695,0.040688694,-0.04042259,0.09862393
4736,-0.33311036,-0.068227425,-1.7009003,0.027859448,-7.9119315,0.052504323,0.5531777,0.056501374,0.12506141,contour,2,-1.7252948,-1.7118225,-1.6574178,-1.6897161,-1.7202477,-8.021318,-8.099147,-8.283877,-8.216108,-6.9392433,0.0812031,0.041853383,0.07066125,-0.039243072,0.10804927
4737,-0.3090301,-0.068227425,-1.5101017,0.037963904,-7.9303656,0.067549095,0.69205,0.06472583,0.18809249,contour,2,-1.5315189,-1.5155284,-1.457197,-1.4904395,-1.5558238,-8.06917,-8.201508,-8.340619,-8.332152,-6.7084055,0.10316123,0.048173495,0.1086117,-0.037867427,0.11566907
4738,-0.28494984,-0.068227425,-1.3191798,0.053377558,-7.9224424,0.08419559,0.84524995,0.07703409,0.26995632,contour,2,-1.33685,-1.3169649,-1.255961,-1.2885573,-1.3975701,-8.095786,-8.287607,-8.36835,-8.433004,-6.427493,0.12748297,0.053565025,0.15529412,-0.03630303,0.12094021
4739,-0.26086956,-0.068227425,-1.1287568,0.07367964,-7.8891892,0.10241511,1.0120969,0.09449588,0.37273875,contour,2,-1.1417856,-1.1165138,-1.0544074,-1.0844159,-1.2466568,-8.10195,-8.358379,-8.367204,-8.519735,-6.0986996,0.15406068,0.057888955,0.21135783,-0.034560084,0.12332958
4740,-0.2367893,-0.068227425,-0.9394277,0.09872829,-7.8312593,0.12216654,1.1918474,0.11775299,0.49820265,contour,2,-0.9468204,-0.914538,-0.8532244,-0.8783492,-1.1042188,-8.0876045,-8.414569,-8.336813,-8.59318,-5.7241526,0.18277109,0.061034024,0.2773586,-0.0326519,0.122323275
4741,-0.21270902,-0.068227425,-0.7517932,0.12859531,-7.748973,0.14339915,1.383702,0.14712779,0.6477627,contour,2,-0.75245404,-0.7113774,-0.6531402,-0.6706661,-0.971334,-8.0518465,-8.456763,-8.2763815,-8.653983,-5.305901,0.21348366,0.06291225,0.3537555,-0.030592024,0.11743939
4742,-0.18862876,-0.068227425,-0.56643116,0.16341205,-7.6423135,0.16605876,1.5868236,0.1827794,0.8224877,contour,2,-0.55922407,-0.5073651,-0.45488322,-0.46166632,-0.84901905,-7.9929113,-8.485407,-8.184727,-8.702624,-4.8459163,0.24607122,0.06346543,0.4409216,-0.02839312,0.10822934
4743,-0.1645485,-0.068227425,-0.3839326,0.20337828,-7.510989,0.19010194,1.8003229,0.2248096,1.0230969,contour,2,-0.3677163,-0.30282187,-0.25922084,-0.2516369,-0.7382666,-7.908197,-8.500821,-8.060353,-8.739436,-4.346151,0.28045458,0.06266715,0.53916425,-0.026069641,0.094293475
4744,-0.14046822,-0.068227425,-0.20490065,0.24867746,-7.3544426,0.21551254,2.0232909,0.2733031,1.2500149,contour,2,-0.17859328,-0.09806311,-0.066969395,-0.040863603,-0.6400088,-7.7943745,-8.503197,-7.901516,-8.764638,-3.8084993,0.31668302,0.06052755,0.64871204,-0.023634821,0.07527363
4745,-0.11638796,-0.068227425,-0.029947888,0.29949355,-7.171922,0.2423341,2.2548268,0.32834107,1.5034485,contour,2,0.0074002147,0.10659397,0.12102592,0.17038059,-0.5551361,-7.647579,-8.492597,-7.7062507,-8.7783375,-3.2348626,0.35507953,0.057091877,0.76973224,-0.02110067,0.050869167
4746,-0.092307694,-0.068227425,0.14028737,0.3559998,-6.962575,0.27071056,2.4940531,0.3900083,1.7834736,contour,2,0.18941945,0.3108405,0.30386174,0.38181555,-0.48449028,-7.4637866,-8.468948,-7.472426,-8.780561,-2.627159,0.39644316,0.05244852,0.90230525,-0.018481016,0.020838737
4747,-0.068227425,-0.068227425,0.3051517,0.4183418,-6.7255464,0.3009329,2.7401907,0.458391,2.090216,contour,2,0.3665334,0.5143579,0.48057544,0.59316564,-0.4288677,-7.2393527,-8.432024,-7.1977854,-8.771246,-1.9873346,0.44229254,0.04673128,1.0464287,-0.01578629,-0.015001297
